Date,Time,ID,Fish,Length,Camera,Tide,Tide_Height,TAST,Salmon5day,Salmon3day
11/10/20,11:26,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:27,102,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:29,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:30,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:30,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:33,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:34,102,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:34,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:35,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:36,217,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:38,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:47,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:48,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:48,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:49,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:49,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:50,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:50,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:51,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:51,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:53,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:54,168,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:55,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:55,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:57,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:57,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:57,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:58,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:58,200,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,11:59,200,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:00,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:01,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:02,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:03,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:04,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:04,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:06,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:12,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:12,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:16,217,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:19,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:20,173,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:21,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:21,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:30,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:32,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:32,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:33,168,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:33,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:34,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:34,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:34,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:35,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:36,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:36,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:37,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:37,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:37,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:38,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:38,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:38,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:39,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:40,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:40,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:42,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:42,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:43,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:43,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:44,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:44,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:45,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:45,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:46,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:46,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:48,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:48,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:49,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:49,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:50,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:51,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:51,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:52,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:52,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:52,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:53,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:53,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:54,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:55,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:55,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:57,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:58,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:59,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,12:59,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:00,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:00,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:00,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:01,117,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:02,117,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:02,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:02,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:02,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:03,117,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:03,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:04,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:04,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:05,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:05,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:07,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:07,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:07,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:08,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:09,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:09,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:09,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:10,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:10,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:10,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:10,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:10,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:10,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:11,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:12,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:13,117,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:13,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:13,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:13,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:13,219,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:14,117,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:14,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:15,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:16,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:17,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:17,219,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:17,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:18,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:18,168,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:18,219,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:19,117,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:19,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:19,163,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:20,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:20,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:20,219,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:21,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:21,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:21,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:21,255,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:22,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:22,219,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:22,255,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:23,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:23,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:23,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:24,117,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:24,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:25,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:25,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:25,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:25,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:26,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:26,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:26,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:27,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:27,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:28,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:28,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:30,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:30,229,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:31,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:31,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:32,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:32,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:33,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:34,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:34,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:34,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:34,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:34,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:35,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:35,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:36,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:36,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:37,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:37,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:40,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:41,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:41,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:43,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:44,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:45,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:45,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:46,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:46,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:47,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:47,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:48,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:49,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:50,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:50,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:51,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:51,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:53,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:54,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:55,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:56,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:56,229,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:57,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:57,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:58,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:58,184,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:58,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:59,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:59,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,13:59,184,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:01,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:01,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:02,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:02,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:02,184,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:02,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:03,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:04,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:04,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:04,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:05,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:06,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:06,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:06,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:07,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:07,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:07,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:07,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:08,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:09,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:09,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:10,121,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:10,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:11,121,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:11,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:11,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:12,121,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:12,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:12,172,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:12,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:13,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:13,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:13,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:14,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:14,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:14,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:15,121,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:15,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:15,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:15,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:16,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:16,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:17,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:18,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:18,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:19,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:19,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:20,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:21,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:21,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:22,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:23,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:24,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:25,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:26,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:27,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:27,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:29,137,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:29,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:30,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:31,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:32,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:33,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:34,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:34,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:36,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:38,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:38,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:39,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:39,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:41,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:43,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:45,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:45,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:46,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:46,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:48,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:49,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:49,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:50,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:51,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:52,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:52,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:58,168,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:58,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,14:59,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:00,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:01,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:01,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:01,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:03,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:03,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:04,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:04,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:05,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:06,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:06,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:06,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:07,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:07,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:09,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:09,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:09,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:10,217,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:11,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:11,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:11,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:11,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:12,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:12,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:13,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:13,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:13,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:14,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:14,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:15,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:15,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:16,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:17,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:17,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:17,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:18,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:19,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:19,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:20,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:20,172,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:20,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:21,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:21,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:21,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:21,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:23,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:23,237,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:24,166,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:24,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:25,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:26,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:27,221,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:28,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:28,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:28,221,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:29,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:29,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:30,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:32,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:32,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:32,221,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:33,117,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:33,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:33,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:35,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:35,221,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:36,172,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:36,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:37,117,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:37,229,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:38,221,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:39,102,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:40,217,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:40,221,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:41,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:42,102,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:42,168,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:42,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:42,229,Y,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:43,102,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:43,173,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:44,102,,250,2,HH,8.7,OFF,261.00,227.50
11/10/20,15:45,173,,250,2,HH,8.7,OFF,261.00,227.50
11/11/20,12:45,168,,160,2,HH,8.8,ON,208.50,220.50
11/11/20,12:45,217,,160,2,HH,8.8,ON,208.50,220.50
11/11/20,12:46,173,,160,2,HH,8.8,ON,208.50,220.50
